model_name,prompt_type,total_attempts,successful_attempts,failed_attempts,timeout_attempts,execution_time_mean,execution_time_median,execution_time_sd,prediction_accuracy,auc_roc,txt_accuracy,txt_auc_roc,total_duration_mean,total_duration_median,total_duration_sd,load_duration_mean,load_duration_median,load_duration_sd,prompt_eval_duration_mean,prompt_eval_duration_median,prompt_eval_duration_sd,eval_duration_mean,eval_duration_median,eval_duration_sd,prompt_eval_count_mean,prompt_eval_count_median,prompt_eval_count_sd,eval_count_mean,eval_count_median,eval_count_sd,true_positives,true_negatives,false_positives,false_negatives,precision,recall,f1_score,model_dir,model_params,model_quantization,total_duration_sec_missing_count,load_duration_sec_missing_count,prompt_eval_duration_sec_missing_count,eval_duration_sec_missing_count,python_api_duration_sec_missing_count,confidence_txt_missing_count,prompt_eval_count_missing_count,eval_count_missing_count
olmo2:7b-1124-instruct-fp16,PromptType.COT_NSHOT,100,100,0,0,6.028989086151123,5.922707676887512,1.5203069665978257,43.0,0.5283264033264033,43.0,0.5283,,,,,,,,,,,,,,,,,,,23,20,54,3,0.2987012987012987,0.8846153846153846,0.44660194174757284,olmo2_7b-1124-instruct-fp16,7,fp16,1,1,1,1,1,1,1,1
phi4:14b-fp16,PromptType.SYSTEM1,100,100,0,0,10.604366607666016,10.526079893112183,3.775862637050452,60.0,0.5183333333333333,60.0,0.5183,,,,,,,,,,,,,,,,,,,19,41,29,11,0.3958333333333333,0.6333333333333333,0.4871794871794872,phi4_14b-fp16,14,fp16,1,1,1,1,1,1,1,1
phi4:14b-fp16,PromptType.COT_NSHOT,100,100,0,0,18.54090433359146,16.933509945869446,4.801560326082341,55.0,0.5577372604020571,55.0,0.5577,,,,,,,,,,,,,,,,,,,21,34,35,10,0.375,0.6774193548387096,0.48275862068965525,phi4_14b-fp16,14,fp16,1,1,1,1,1,1,1,1
phi4:14b-fp16,PromptType.COT,100,100,0,0,14.553781220912933,14.396588206291199,1.8398012395545202,48.0,0.5187165775401069,48.0,0.5187,,,,,,,,,,,,,,,,,,,32,16,50,2,0.3902439024390244,0.9411764705882353,0.5517241379310345,phi4_14b-fp16,14,fp16,1,1,1,1,1,1,1,1
reflection:70b-q4_K_M,PromptType.COT,100,100,0,0,69.5749352645874,66.74158608913422,15.165385043729161,42.0,0.4679756895745676,42.0,0.468,,,,,,,,,,,,,,,,,,,27,15,54,4,0.3333333333333333,0.8709677419354839,0.48214285714285704,reflection_70b-q4_k_m,70,q4_k_m,1,1,1,1,1,1,1,1
reflection:70b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,42.656605718135836,36.19040787220001,17.35174194693689,54.0,0.5416082281439925,54.0,0.5416,,,,,,,,,,,,,,,,,,,25,29,40,6,0.38461538461538464,0.8064516129032258,0.5208333333333334,reflection_70b-q4_k_m,70,q4_k_m,1,1,1,1,1,1,1,1
reflection:70b-q4_K_M,PromptType.SYSTEM1,99,99,0,0,3.646026596878514,1.2360270023345947,8.785274764100485,46.464646464646464,0.5884868421052631,46.46,0.5885,,,,,,,,,,,,,,,,,,,12,34,46,7,0.20689655172413793,0.631578947368421,0.3116883116883117,reflection_70b-q4_k_m,70,q4_k_m,1,1,1,1,1,1,1,1
sailor2:20b-chat-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.6199891829490661,0.49531829357147217,1.143100050738868,46.0,0.5633680555555556,46.0,0.5634,,,,,,,,,,,,,,,,,,,31,15,49,5,0.3875,0.8611111111111112,0.5344827586206897,sailor2_20b-chat-q4_k_m,20,q4_k_m,1,1,1,1,1,1,1,1
sailor2:20b-chat-q4_K_M,PromptType.COT,100,100,0,0,6.287176852226257,6.272124886512756,0.9027329524391559,46.0,0.502297794117647,46.0,0.5023,,,,,,,,,,,,,,,,,,,27,19,49,5,0.35526315789473684,0.84375,0.5,sailor2_20b-chat-q4_k_m,20,q4_k_m,1,1,1,1,1,1,1,1
sailor2:20b-chat-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,6.06885511636734,6.135428786277771,0.9107354221960122,45.0,0.513157894736842,45.0,0.5132,,,,,,,,,,,,,,,,,,,20,25,51,4,0.28169014084507044,0.8333333333333334,0.4210526315789474,sailor2_20b-chat-q4_k_m,20,q4_k_m,1,1,1,1,1,1,1,1
sailor2:8b-chat-q4_K_M,PromptType.COT,100,100,0,0,2.289014365673065,2.250078797340393,0.35034412521924446,49.0,0.532790592492085,49.0,0.5328,,,,,,,,,,,,,,,,,,,27,22,45,6,0.375,0.8181818181818182,0.5142857142857142,sailor2_8b-chat-q4_k_m,8,q4_k_m,1,1,1,1,1,1,1,1
sailor2:8b-chat-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,2.4895272397994996,2.361137628555298,0.6275864351078425,44.0,0.4443933823529411,44.0,0.4444,,,,,,,,,,,,,,,,,,,23,21,47,9,0.32857142857142857,0.71875,0.45098039215686275,sailor2_8b-chat-q4_k_m,8,q4_k_m,1,1,1,1,1,1,1,1
sailor2:8b-chat-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.515912630558014,0.272580623626709,0.713052573538736,56.0,0.6054230949041608,56.0,0.6054,,,,,,,,,,,,,,,,,,,21,35,34,10,0.38181818181818183,0.6774193548387096,0.4883720930232559,sailor2_8b-chat-q4_k_m,8,q4_k_m,1,1,1,1,1,1,1,1
smollm2:1.7b-instruct-q4_K_M,PromptType.COT,100,100,0,0,0.621367313861847,0.5744205713272095,0.29864275888011754,58.0,0.49101505585235555,58.0,0.491,,,,,,,,,,,,,,,,,,,5,53,18,24,0.21739130434782608,0.1724137931034483,0.19230769230769232,smollm2_1_7b-instruct-q4_k_m,7,q4_k_m,1,1,1,1,1,1,1,1
smollm2:1.7b-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.1166043496131897,0.0955195426940918,0.20338032955599314,39.0,0.47346132128740825,39.0,0.4735,,,,,,,,,,,,,,,,,,,14,25,52,9,0.21212121212121213,0.6086956521739131,0.3146067415730337,smollm2_1_7b-instruct-q4_k_m,7,q4_k_m,1,1,1,1,1,1,1,1
smollm2:1.7b-instruct-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,0.9108998775482178,0.7836380004882812,0.5720258312393887,53.0,0.5174129353233831,53.0,0.5174,,,,,,,,,,,,,,,,,,,11,42,25,22,0.3055555555555556,0.3333333333333333,0.31884057971014496,smollm2_1_7b-instruct-q4_k_m,7,q4_k_m,1,1,1,1,1,1,1,1
solar-pro:22b-preview-instruct-q4_K_M,PromptType.COT,100,100,0,0,6.208328447341919,6.135793566703796,1.5183851599690106,41.0,0.5353430353430352,41.0,0.5353,,,,,,,,,,,,,,,,,,,23,18,56,3,0.2911392405063291,0.8846153846153846,0.43809523809523804,solar-pro_22b-preview-instruct-q4_k_m,22,q4_k_m,1,1,1,1,1,1,1,1
solar-pro:22b-preview-instruct-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.7723621106147767,0.627668023109436,1.4346329886274327,55.0,0.5313258863525985,55.0,0.5313,,,,,,,,,,,,,,,,,,,24,31,40,5,0.375,0.8275862068965517,0.5161290322580646,solar-pro_22b-preview-instruct-q4_k_m,22,q4_k_m,1,1,1,1,1,1,1,1
solar-pro:22b-preview-instruct-q4_K_M,PromptType.COT_NSHOT,95,95,0,0,6.337517713245592,5.938035249710083,1.7596144531741573,50.526315789473685,0.5607692307692308,50.53,0.5608,,,,,,,,,,,,,,,,,,,25,23,42,5,0.373134328358209,0.8333333333333334,0.5154639175257731,solar-pro_22b-preview-instruct-q4_k_m,22,q4_k_m,1,1,1,1,1,1,1,1
tulu3:70b-q4_K_M,PromptType.COT,100,100,0,0,24.23385375738144,24.446237087249756,2.636016655057694,53.0,0.5057043650793651,53.0,0.5057,,,,,,,,,,,,,,,,,,,21,32,40,7,0.3442622950819672,0.75,0.4719101123595506,tulu3_70b-q4_k_m,70,q4_k_m,1,1,1,1,1,1,1,1
tulu3:70b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,26.810247275829315,26.789506673812866,2.9663646947371456,52.0,0.5307414104882459,52.0,0.5307,,,,,,,,,,,,,,,,,,,15,37,42,6,0.2631578947368421,0.7142857142857143,0.3846153846153846,tulu3_70b-q4_k_m,70,q4_k_m,1,1,1,1,1,1,1,1
tulu3:70b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,4.955233039855957,1.4927475452423096,8.13220694893213,59.0,0.4926190476190477,59.0,0.4926,,,,,,,,,,,,,,,,,,,24,35,35,6,0.4067796610169492,0.8,0.5393258426966292,tulu3_70b-q4_k_m,70,q4_k_m,1,1,1,1,1,1,1,1
tulu3:8b-fp16,PromptType.COT,100,100,0,0,6.487509200572967,6.336708903312683,1.0368201744234367,39.0,0.5684523809523809,39.0,0.5685,,,,,,,,,,,,,,,,,,,28,11,61,0,0.3146067415730337,1.0,0.47863247863247865,tulu3_8b-fp16,8,fp16,1,1,1,1,1,1,1,1
tulu3:8b-fp16,PromptType.SYSTEM1,100,100,0,0,0.46311227560043333,0.3135474920272827,1.4952070285149928,52.0,0.5433333333333333,52.0,0.5433,,,,,,,,,,,,,,,,,,,22,30,40,8,0.3548387096774194,0.7333333333333333,0.47826086956521735,tulu3_8b-fp16,8,fp16,1,1,1,1,1,1,1,1
tulu3:8b-fp16,PromptType.COT_NSHOT,100,100,0,0,6.847785646915436,6.809536933898926,0.8725685279267889,57.0,0.6146626078132927,57.0,0.6147,,,,,,,,,,,,,,,,,,,22,35,38,5,0.36666666666666664,0.8148148148148148,0.5057471264367815,tulu3_8b-fp16,8,fp16,1,1,1,1,1,1,1,1
tulu3:8b-q4_K_M,PromptType.COT_NSHOT,100,100,0,0,3.0253924536705017,3.04735791683197,0.313297762470125,65.0,0.6674277016742769,65.0,0.6674,,,,,,,,,,,,,,,,,,,24,41,32,3,0.42857142857142855,0.8888888888888888,0.5783132530120482,tulu3_8b-q4_k_m,8,q4_k_m,1,1,1,1,1,1,1,1
tulu3:8b-q4_K_M,PromptType.COT,100,100,0,0,2.726475474834442,2.7392079830169678,0.4273655289986678,37.0,0.6192145862552595,37.0,0.6192,,,,,,,,,,,,,,,,,,,30,7,62,1,0.32608695652173914,0.967741935483871,0.4878048780487805,tulu3_8b-q4_k_m,8,q4_k_m,1,1,1,1,1,1,1,1
tulu3:8b-q4_K_M,PromptType.SYSTEM1,100,100,0,0,0.19673794507980347,0.17263615131378174,0.241328448916417,58.0,0.5864497328800389,58.0,0.5864,,,,,,,,,,,,,,,,,,,21,37,34,8,0.38181818181818183,0.7241379310344828,0.5000000000000001,tulu3_8b-q4_k_m,8,q4_k_m,1,1,1,1,1,1,1,1
